,Index,ID,Provinz,Ort,Breite,Länge,Text,_7,_8,_9
355,56384,EDCS-13000167,Roma,Roma,41.8933203,12.4829321,L(ucius) Fullonius / Epaphro/ditus / Apthoneto / servo / merenti,1,100,
356,56393,EDCS-13000191,Roma,Roma,41.8933203,12.4829321,Ti(berio) Claudio / Abascanto / fecit / Claudia / Eutychia / patri suo / bene merenti,1,100,
357,56403,EDCS-13000231,Roma,Roma,41.8933203,12.4829321,Sex(tus) Gabinius / Saturninus sibi / et Auctae concubinae / bene merenti,1,50,
358,56405,EDCS-13000237,Roma,Roma,41.8933203,12.4829321,]XXXVII / Hedone / coniugi / b(ene) m(erenti) f(ecit),101,150,
359,56407,EDCS-13000239,Roma,Roma,41.8933203,12.4829321,[H]eraidi co(n)iugi q[u]/[a]e vixit m&lt;e=I&gt;cu(m) ann(o) I / [m(ense?)] I bene merenti,201,300,
360,56409,EDCS-13000245,Roma,Roma,41.8933203,12.4829321,Ionice Hero / coniugi / bene merenti / Diadumenus / Caesaris et sib(i) / et suis,71,100,
361,56442,EDCS-13000352,Roma,Roma,41.8933203,12.4829321,v]ixit [3] / [3 pie]ntissimo mere[nti,101,300,
362,56443,EDCS-13000353,Roma,Roma,41.8933203,12.4829321,]oni l(iberto?) / [6] / [3 pie]ntissimo / [b(ene)] m(erenti),151,200,liberti/libertae
363,56448,EDCS-13300007,Roma,Roma,41.8933203,12.4829321,] / [her]ed(es) b(ene) m(erenti) [fac(iendum) cur(averunt?)],101,300,
364,56450,EDCS-28000916,Roma,Roma,41.8933203,12.4829321,Fel]ix(?) patr(ono?) b(ene) m(erenti) / de se et / L(ucius) Valerius Restitutus / fil(ii) fecerunt,101,200,
365,56463,EDCS-30400314,Roma,Roma,41.8933203,12.4829321,D(ecimus) Iunius Philo[3] / soror Parthenio [b(ene) m(erenti) fecit] // Bene sit amice tibi qu[i amicus fuisti] / amicis fidelis fato [ereptus] / amice adi(u)va,1,100,
366,56467,EDCS-30400327,Roma,Roma,41.8933203,12.4829321,[3] Otacilio Neoni patri et / [Ota]ciliae Olympiadi matri et / [Ota]ciliae Paulinae sorori / [3 Ota]cilius Celer fil(ius) ben(e) mer(entibus) fecit / l(ibertis) l(ibertabus) p(osteris)q(ue) e(orum),1,100,
367,56933,EDCS-17300817,Roma,Roma,41.8933203,12.4829321,T(itus) Flavius Euaristus et Ti(berius) Claudius Sostratus aeditui port(icum) crep(idinem) / et Sex(tus) Caelius Encolpius et Ti(berius) Claudius Herma aedituus de / moneta Silvanum monolithum sanct(um) d(e) s(uo) d(onum) d(ederunt) sodal(ibus) b(ene) m(erentibus),101,200,sacerdotes pagani;  tituli operum;  tituli sacri;  tria nomina;  viri
368,56949,EDCS-17300842,Roma,Roma,41.8933203,12.4829321,Soli sacr(um) / C(aius) Ducenius / C(ai) lib(ertus) Phoebus / filius Zenonis / natus in S&lt;y=I&gt;ria / Nisibyn(!) liber(tus) / factus Romae / ex visu / v(otum) s(olvit) l(ibens) m(erito),218,250,liberti/libertae;  nomen singulare;  tituli sacri;  tria nomina;  viri
369,57090,EDCS-17301066,Roma,Roma,41.8933203,12.4829321,[3] filia Flaviae Domitillae [3] / [3 Vespasi]ani neptis fecit Glycerae l(ibertae) et [3] / [3 post]erisque eorum curant[e 3] / [3] Onesimo coniugi bene m[er(enti)],69,95,liberti/libertae;  mulieres;  viri
370,57357,EDCS-17900032,Roma,Roma,41.8933203,12.4829321,Asinia / Crispina / c(larissima) f(emina) Asiniae Victoriae / nutrici merenti,201,300,
371,57484,EDCS-18100437,Roma,Roma,41.8933203,12.4829321,Publicio Regino equiti Romano procuratori merenti fecit L(ucia) Fulvia Numi/sia Procula c(larissima) f(emina),101,300,
372,57673,EDCS-18100922,Roma,Roma,41.8933203,12.4829321,Doridi Asinii Galli / aedituae a Diana / Antiochus conser(vus) / b(ene) m(erenti) f(ecit),1,50,servi/servae
373,57676,EDCS-18100931,Roma,Roma,41.8933203,12.4829321,Luculeia{e} / Pergamis fecit / C(aio) Iulio Platoni / coniug(i) suo bene / merent(i) et sibi et / suis posterisq(ue) eor(um) / et Secundo Antiochi/ano aedituo,1,100,mulieres;  sacerdotes pagani;  tria nomina;  viri
374,57682,EDCS-18100941,Roma,Roma,41.8933203,12.4829321,V(iva) Volusia |(mulieris) l(iberta) E[3] / sepulcrum sive m[onumentum fecit] / sibi et viris suis b[ene merentibus] / Q(uinto) Salustio Q(uinti) l(iberto) An[3 magistro vici] / collis Viminalis [3] / et L(ucio) Volusio |(mulieris) l(iberto) Felic[i 3] / item meis omnibus c[,1,100,liberti/libertae
375,57704,EDCS-18300416,Roma,Roma,41.8933203,12.4829321,Lali publici / sacerdotialis / cineribus locus / Avonia Aphrodisia / coniugi bene / merenti fecit,1,50,mulieres;  sacerdotes pagani;  viri
376,57760,EDCS-18800389,Roma,Roma,41.8933203,12.4829321,Ulp(io) Emerito militi spe/culatori coh(ortis) I pr(aetoriae) |(centuria) Qu/intii Ulpia Aurelia et / Ulpius Emeritianus / patri be(ne) m(erenti),101,200,
377,57766,EDCS-18700204,Roma,Roma,41.8933203,12.4829321,Q(uintus) Pompeius Procu/lus et Aegnatia / Fortunata sibi et / M(arco) Veratio Matu/tino mil(iti) coh(ortis) IIII / pr(aetoriae) |(centuria) Atti bene me/renti de se qui,101,200,
378,57767,EDCS-18700481,Roma,Roma,41.8933203,12.4829321,P(ublius) Aemilius P(ubli) f(ilius) Masculus / militavit in coh(orte) V pr(aetoria) / A(ulus) Timinius Daphnus / amico b(ene) m(erenti) / fecit / et sibi,151,200,
379,57769,EDCS-18700492,Roma,Roma,41.8933203,12.4829321,M(arcus) Aurelius Maxi/mus mil(es) coh(ortis) V p(raetoriae) P(iae) V(indicis) / |(centuria) Barbati fecit / Aureliae Ulpiae / coniugi suae de se / bene merenti,231,240,mulieres;  viri
380,57771,EDCS-18900078,Roma,Roma,41.8933203,12.4829321,] / [M]axim[o qui militavit] / [in co]horte quinta [praetoria] / [e]x centuria Mo[3] / [be]ne merenti [,201,300,
381,57775,EDCS-18900130,Roma,Roma,41.8933203,12.4829321,M(arco) Aurelio Poli&lt;y=U&gt;cr/ati mil(iti) coh(ortis) VII / pr(aetoriae) |(centuria) Iuvenis M(arcus) / Aur(elius) Vitalius / heres b(ene) m(erenti) f(ecit),180,220,
382,57776,EDCS-18900132,Roma,Roma,41.8933203,12.4829321,Aur(elius) Z&lt;e=H&gt;nobius mil(es) / coh(ortis) VII pr(aetoriae) |(centuria) Quarti / stip(endiorum) XIII heredes bene / merenti posuerunt,201,250,
383,57779,EDCS-18900165,Roma,Roma,41.8933203,12.4829321,M(arco) Aur(elio) Hermiati / m(iliti) coh(ortis) VIII pr(aetoriae) |(centuria) / Apollin(i) st(ipendiorum) X an(norum) / XXXI contiron(es) / hered(es) n(umero) XXVIIII / bene merenti / natus patr(ia) M(a)eo/nia,201,250,
384,57780,EDCS-18900170,Roma,Roma,41.8933203,12.4829321,M(arco) Aur(elio) Tul/lio Victori / mil(iti) coh(ortis) VIII / pr(aetoriae) |(centuria) Aviti / contir[o]/nes fece/runt be/ne meren/ti,180,220,
385,57789,EDCS-18900286,Roma,Roma,41.8933203,12.4829321,s]peculatori c[o]/[hortis praetori]ae Piae Vindic[is] / |(centuria) [3]i Aurelia Pa[3] / [be]ne merenti,201,300,
386,57923,EDCS-19000481,Roma,Roma,41.8933203,12.4829321,C(o)ho(rs) / VII vig(ilum) / Imp(eratore) M(arco) Aureli/o Severo Alexan/dro co(n)s(ule) / optione P(ublio) Numisi/o Nepote |(centurionis) adiuto/re Pompeio Celso |(centurione) / |(centurione) Aurelio Hercula/no Rubrius Dexter / sebaciaria fecit men/se Maio nomine / Claudii [3] / [3]nati[3] / omnia tuta / salvo emituliario / feliciter // vot(is) X(decennalibus) // vot(is) XX(vicennalibus),221,229,milites;  tituli possessionis;  tria nomina;  viri
387,57946,EDCS-19000497,Roma,Roma,41.8933203,12.4829321,bene] mer(enti) fecit / [3 L]aterano et Ru/[fino co(n)s(ulibus) in leg(ione) II Parth(ica) coh(orte)] IIII mil(es) fac(tus) est di/[vo Antonino IIII et Balbino co(n)s(ulibus) defun]ctus est {a}eques XI / [3] optio anni(!) XIII / [3 defu]nctus est XVII / [3 praefe]cti optioni prim[i] / [pili leg(ionis) II] Parthicae,213,213,tituli sacri
388,57947,EDCS-19600262,Roma,Roma,41.8933203,12.4829321,] / LQS[3]ISVLCIOI[3] / nep(os) et Fla(vius) Apolloni[us] / lib(ertus) et Fla(vius) Severian[us] / conveteranus et [3] / Ulpia Homonia he[redes] / b(ene) m(erenti) f(aciendum) c(uraverunt),101,200,liberti/libertae;  milites;  mulieres;  tria nomina;  viri
389,57968,EDCS-19800409,Roma,Roma,41.8933203,12.4829321,Sennio L(uci) f(ilio) Eu/lari milit(i) coh(ortis) / VI |(centuria) Magni / Iulius Candidus / heres b(ene) m(erenti),101,200,milites;  tria nomina;  viri
390,58082,EDCS-22900185,Roma,Roma,41.8933203,12.4829321,Ulpius Valens / sesq(uiplicarius) mil(itavit) ann(os) XV / Flavia Fausti/na coniugi / bene mer(enti) posuit,171,200,mulieres;  viri
391,58086,EDCS-19900630,Roma,Roma,41.8933203,12.4829321,M(arcus) Livius Terti l(ibertus) Nicephor dec(urio) / dat Olympiae Terti l(iberta) coniugi / suae bene merenti / ol[l]am,-25,50,liberti/libertae;  mulieres;  viri
392,58418,EDCS-19100542,Roma,Roma,41.8933203,12.4829321,Cydnus / Ti(beri) Germanici supra / hortos Narcissus / fratri merenti f(ecit),-10,40,
393,58424,EDCS-19100959,Roma,Roma,41.8933203,12.4829321,Faustus pistor / Ti(beri) Germanici ser(vus) / Philo et Menophilus / co(n)servi merenti f(ecit),-10,40,servi/servae
394,58428,EDCS-19100966,Roma,Roma,41.8933203,12.4829321,Agathopus / Ti(beri) Germanici / Phronimus dat / merenti,-10,40,
395,58442,EDCS-19100989,Roma,Roma,41.8933203,12.4829321,Herenniae Eufrosine / Felix ser(vus) / M(arci) Quintili Nymphi et / sociorum contubernali / bene merenti fecit,1,50,servi/servae
396,58526,EDCS-19101104,Roma,Roma,41.8933203,12.4829321,Aemilia / Protuche / Matuc(c)io Ph(o)ebo / coniugi b(ene) [m(erenti) f(ecit)],51,150,mulieres;  viri
397,58558,EDCS-19101143,Roma,Roma,41.8933203,12.4829321,Ti(berio) Cl(a)udio Eustocho / Cl(a)udia Chrysis / fecit co(n)iugi suo / bene merenti,26,100,mulieres;  viri
398,58655,EDCS-19101279,Roma,Roma,41.8933203,12.4829321,] / Thamyro / Numphidia / Agathoclia / coniugi suo / carissimo item / dulcissimo b(ene) m(erenti) f(ecit),51,130,mulieres;  viri
399,58694,EDCS-19101332,Roma,Roma,41.8933203,12.4829321,[Cl]audia Tyche fecit / Ti(berio) Claudio Aug(usti) l(iberto) / Cosmo Clariano / patrono suo b(ene) m(erenti),41,100,liberti/libertae
400,58751,EDCS-19300080,Roma,Roma,41.8933203,12.4829321,Valeria Chelido / M(arco) Valerio Olympico / patrono suo / bene mer(enti) fec(it) et sibi,1,50,
401,58763,EDCS-19300102,Roma,Roma,41.8933203,12.4829321,[Ia]nuariae / amicae / be(ne) me(renti),71,200,
402,58776,EDCS-19300144,Roma,Roma,41.8933203,12.4829321,Ampliatus / Restituto fratri / suo fecit merenti,1,70,
403,58797,EDCS-19300181,Roma,Roma,41.8933203,12.4829321,A(ulus) Crispinus / Bubalus / Crispinae Ionidi &lt;c=G&gt;on(iugi) / suae bene merenti fecit,14,50,mulieres;  viri
404,58865,EDCS-18500136,Roma,Roma,41.8933203,12.4829321,Veneria / P(ublio) Seppio Potenti / coniugi suo / bene merenti,31,70,mulieres;  viri
405,58883,EDCS-18500291,Roma,Roma,41.8933203,12.4829321,Erasinus Caes(aris) / n(ostri) ser(vus) adiutor a / vinis Claudiae / Phiale co(n)iugi su/ae bene merenti / fecit,1,150,mulieres;  nomen singulare;  officium/professio;  servi/servae;  tria nomina;  viri
406,58891,EDCS-18500312,Roma,Roma,41.8933203,12.4829321,] / Asiniae / Euneae / matri suae / b(ene) m(erenti) f(ecit),51,130,
407,58892,EDCS-18500313,Roma,Roma,41.8933203,12.4829321,Eu]/tichio(?) / patrono bene / merenti Atimetus / libertus fecit,51,150,liberti/libertae
408,58894,EDCS-18500318,Roma,Roma,41.8933203,12.4829321,]CANINI[3] / TELLVV[3] / fecit / Amara[n]/thus coniug[i] / suae b(ene) m(erenti) [f(ecit)],51,200,mulieres;  viri
409,58895,EDCS-18500323,Roma,Roma,41.8933203,12.4829321,[T]i(berio) Claudio Hermae / Claudia Pietas bene / merenti patrono,1,100,
410,58899,EDCS-18600008,Roma,Roma,41.8933203,12.4829321,F]ulcinius Venustus / [3]mae bene mer/[enti 3 libertis] libertabusque / [posterisqu]e eorum et amicis,1,150,liberti/libertae
411,58917,EDCS-18600043,Roma,Roma,41.8933203,12.4829321,] M[3] / [3] Secun[3] / [3] C(ai) f(ilius?) Hyg[3] / [bene] merenti fe[cit] / [3] libertis libert[abusque] / [posteri]sque eoru[m],51,150,liberti/libertae
412,58918,EDCS-18600045,Roma,Roma,41.8933203,12.4829321,Suettia Tertia sibi et / L(ucio) Mettio L(uci) l(iberto) Bitho viro / suo bene merenti ollas IIII,1,100,liberti/libertae
413,58922,EDCS-18700511,Roma,Roma,41.8933203,12.4829321,C(aius) Vibius Firmus C(aio) / Vibio Ampliato patrono / suo bene merenti titulum / posuit quod iussit et ro/gavit cum patrona / sua poni ita factum est,51,150,
414,58977,EDCS-18700622,Roma,Roma,41.8933203,12.4829321,M(anius) Maecilius / Crestus / M(anio) Maecilio / Hilaro // Bene meren(ti),51,150,
415,58993,EDCS-18800439,Roma,Roma,41.8933203,12.4829321,M(arcus) Ulpius Aug(usti) lib(ertus) / Philetus / Hediae Parthenice / coniugi bene merenti / post(e)risque sui[s],98,130,liberti/libertae;  mulieres;  viri
416,59018,EDCS-18900357,Roma,Roma,41.8933203,12.4829321,VI[3] / Ti(berius) Cla[udius 3] / contub[ernali 3] / suae be[ne mer(enti)] / fec(it) // Op[3] / sibi e[t 3] / et su[3] / Claud[, 1,100,
417,59032,EDCS-18900387,Roma,Roma,41.8933203,12.4829321,T(itus) Flavius / Longinus / Afraniae / Primigeniae / coniugi car/issimae et be/ne merenti,101,200,mulieres;  viri
418,59052,EDCS-18900677,Roma,Roma,41.8933203,12.4829321,Niceni / suae b(ene) m(erenti) / Noviaes(!) Niceni(s) f(iliae) / fecit,51,150,
419,59068,EDCS-19000232,Roma,Roma,41.8933203,12.4829321,] / Otici / [3]atri bene / merenti,1,200,
420,59073,EDCS-19000296,Roma,Roma,41.8933203,12.4829321,Q(uintus) Granius Nestor fec(it) / sibi et Vinileiae Hedone / coniugi bene m(erenti),31,70,mulieres;  viri
421,59077,EDCS-19000318,Roma,Roma,41.8933203,12.4829321,M(arcus) Anton[ius] / Philet[us] / Antoni[ae] / Marcell[ae(?)] / coniug[i] / bene meren[ti],1,100,mulieres;  viri
422,59090,EDCS-19100047,Roma,Roma,41.8933203,12.4829321,Cassiae L(uci) l(ibertae) Primae / patronae bene merent(i) / L(ucius) Cassius Sabinus fecit et / sibi et Cassiae / Helpidi,1,50,liberti/libertae
423,59186,EDCS-19300867,Roma,Roma,41.8933203,12.4829321,V(iva) Mescinia L(uci) l(iberta) Prima / sibi et / L(ucio) Mescinio L(uci) l(iberto) / Apollonio patrono / suo bene merenti fecit,1,50,liberti/libertae;  mulieres;  tria nomina;  viri
424,59215,EDCS-18600072,Roma,Roma,41.8933203,12.4829321,Volusiae Mena[e lib(ertae)] / Tyche / Carpus cont[ubernali] / bene merent[i 3],31,100,liberti/libertae;  mulieres;  nomen singulare;  tria nomina;  viri
425,59244,EDCS-18800020,Roma,Roma,41.8933203,12.4829321,A(ulus) Ofillius Athenio / Ofilliae Arethusae / patronae suae / bene merenti f(ecit),1,100,liberti/libertae;  mulieres;  tria nomina;  viri
426,59262,EDCS-18800363,Roma,Roma,41.8933203,12.4829321,Sabinae / fecit / L(ucius) Abuccius / Prepo / bene merent(i),1,100,
427,59263,EDCS-18800367,Roma,Roma,41.8933203,12.4829321,L(ucius) Abuccius Trophimus / L(ucio) Abuccio Trophimioni / et L(ucio) Abuccio Hormo / libertis suis bene / merentibus fec(it),1,100,liberti/libertae
428,59283,EDCS-18200439,Roma,Roma,41.8933203,12.4829321,Trebatiae Eutychiae / manumiss(ae) a Cn(aeo) Trebatio / Pisinacte patre n(aturali?) liberto / Trebati Clari quond(am) / c(larissimo) v(iro) XI K(alendas) F(ebruarias) Commodo IIII / co(n)s(ule) Eutychianus Aug(usti) / lib(ertus) adiut(or) a rat(ionibus) coniugi / b(ene) m(erenti),183,183,liberti/libertae;  mulieres;  officium/professio;  ordo senatorius;  tria nomina;  viri
429,59291,EDCS-18300797,Roma,Roma,41.8933203,12.4829321,T(ito) Flavio Aug(usti) lib(erto) / Saturnino tabula/rio a vehiculis Flavia / Pythias coniugi suo / carissimo erga {de} se be/ne merenti fecit et / sibi libertis libertabusq(ue) / posterisque eorum,69,130,liberti/libertae;  mulieres;  officium/professio;  tria nomina;  viri
430,59292,EDCS-18300805,Roma,Roma,41.8933203,12.4829321,Ti(berio) Claudio / Aug(usti) lib(erto) / Corintho / a veste regia / Hermes lib(ertus) / patrono suo / b(ene) m(erenti) fecit,41,100,liberti/libertae;  nomen singulare;  officium/professio;  tria nomina;  viri
431,59310,EDCS-18700394,Roma,Roma,41.8933203,12.4829321,Aepolo / Imp(eratoris) T(iti) Aug(usti) disp(ensatori) / Galbiano / Geminia Felic(u)la / coniunx et / C(aius) Geminius Spes f(ecerunt) / b(ene) m(erenti) posuerunt,79,81,Augusti/Augustae;  mulieres;  nomen singulare;  officium/professio;  servi/servae;  tria nomina;  viri
432,59316,EDCS-18800043,Roma,Roma,41.8933203,12.4829321,Au]/gust&lt;i=L&gt; lib(ertus) Daph/nus praepos(itus) / insulariorum / Maniliae Florae / con(iugi) be[ne merenti],1,50,liberti/libertae;  mulieres;  officium/professio;  tria nomina;  viri
433,59326,EDCS-18900010,Roma,Roma,41.8933203,12.4829321,Valeria Hilaria / nutrix / Octaviae Caesaris Augusti / hic requiescit cum / Ti(berio) Claudio Fructo viro / suo carissimo / Ti(berius) Claudius Primus et Ti(berius) Claudius Aster / bene merentibus fecerunt,1,100,
434,59374,EDCS-19000795,Roma,Roma,41.8933203,12.4829321,Cineribus Hamillae / Alpioniae Quintae / ornatrici / Festus M(arci) Septimi / Galli dispen(sator) / contubernali b(ene) m(erenti) fecit / et sibi,1,100,
435,59472,EDCS-19600412,Roma,Roma,41.8933203,12.4829321,T(ito) Aquilio / T(iti) l(iberto) Peloro / vestiario de hor(reis) / Volusianis / Plotia Flora / coniug(i) b(ene) merent(i),71,100,liberti/libertae;  mulieres;  viri
436,59500,EDCS-19301274,Roma,Roma,41.8933203,12.4829321,Thalassiae / mimae / C(ai) Pisonis / Nothi / spec(u)iariae / contubern(ali) / bene merenti,1,50,mulieres;  nomen singulare;  officium/professio;  servi/servae;  tria nomina;  viri
437,59524,EDCS-16200207,Roma,Roma,41.8933203,12.4829321,TT(iti) Coccei Ga{a} et / patiens quaest(ores) III / mensam quadratam in trichil(a) / abacum cum basi horologium / labrum cum fulmentis marmor(eis) / put&lt;e=U&gt;al{e} crustas supra parietem / itineris medi cum tegulis columel/lam sub horologio Tiburtina(m) / protectum ante porticum truti/nam et pondera d(e) d(ecurionum) s(ententia) posuerunt / et locum post maceriam ulteriorem / emendum ustrinasque de consaepto / ultimo in eum locum traiciendas et / iter ad eum locum ianuamque bene/ficio et liberalitate T(iti) patroni faci/enda curaverunt / idemque vitium pomorumq(ue) et florum / viridiumque omnium generum / seminibus ea loca quae T(itus) p(atronus) decuri/onibus suis a&lt;t=D&gt;tribuerat ex pecu/nia publica adornaverunt / Sisenna Tauro L(ucio) Scribonio Libone co(n)s(ulibus) / impensae causam titulum qui perlegis audi / et iustam quaeso pietatis percipe curam / qui(bu)s vera ut cupiant concorde vivere mens est / hos animos spectent atq(ue) haec exempla sequantur / haec loca dum vivent libeat bene cuncta tueri / post obitumq(ue) suum tradant tum deinde futuris / ne deserta vacent ignotis devia busta / sed tuta aeterno maneant si dicere fas est,16,16,carmina
438,59538,EDCS-16100538,Roma,Roma,41.8933203,12.4829321,] / sibi et suis / A(ulus) Fabius A(uli) l(ibertus) / Philargurus / curator terti(um) / ex sortit(i)one / ollas sex et / em(p)tas ollas / duas de Cn(aeo) C[o]/rnelio F(e)li&lt;ce=X&gt; ex / sort(e) prim(a) et a S() / L(ucio) Maclonio Sabine / ex sorte ter(tia) olla(m) d(edit) / C(aius) Vet(t)ienus C(ai) l(ibertus) Phila/delp(h)us Vet(t)iena / C(ai) l(iberta) Ny{i}ssa a(mico) m(erenti),1,200,liberti/libertae;  mulieres;  officium/professio;  tria nomina;  viri
439,59576,EDCS-16200496,Roma,Roma,41.8933203,12.4829321,P(ublius) Aelius &lt;P=D&gt;(ubli) &lt;f=C&gt;(ilius) Ari[stomachus et] / Nonius Restutus s[ibi et Noniae] / Zoticeni co(n)iugi et m[atri optimae] / b(ene) m(erenti) fecer(unt) et lib(ertis) li[b(ertabusque) p(osterisque) e(orum)] / Romulea Prole Tar[3] / [e]ximus Cultor Rur[3] / [s]um(m)a vixi fide nul[li 3] / [t]ute&lt;l=I&gt;a a{f}dlectus Ae[3] / [u]t essem dignus in [tumulo 3] / [t]e qu(a)eso quisquis e[s 3] / [u]t l(a)etus hilaris sempe[r 3] / [s]upere&lt;que=IUM&gt; potus [3] / [n]omen si qu&lt;ae=I&gt;r&lt;i=E&gt;s iunge v[ersum exorida] / Eut&lt;y=U&gt;c(h)usa [,117,160,carmina;  mulieres;  tituli operum;  tria nomina;  viri
440,59577,EDCS-16200513,Roma,Roma,41.8933203,12.4829321,L(ucius) Aelius Ap/ulus Aug(usti) / lib(ertus) fecit O/nesimo fili/o vern(ae) Cae/sar(is) meren/ti,101,150,liberti/libertae
441,59579,EDCS-17200421,Roma,Roma,41.8933203,12.4829321,P(ublius) Aelius Euty/ches Aeliae / Epictesi con/iugi bene / merenti fecit,131,170,mulieres;  viri
